item_id,title,author,year,editions,subjects,image_url
book-/works/OL138052W,Alice's Adventures in Wonderland,Lewis Carroll,1865,3547,Juvenile Fiction|Classics|Fantasy & Magic|Imagination & Play|Adventure And Adventurers|Adventure Stories|Adventure Travel|Animals|Anthropomorphism|Artists' Illustrated Books,https://covers.openlibrary.org/b/id/10527843-L.jpg
book-/works/OL450063W,"Frankenstein; or, The Modern Prometheus",Mary Shelley,1818,2187,Frankenstein (Fictitious Character)|Fiction|Scientists|Monsters|Horror Stories|Horror Tales|English Fiction|English Literature|Readers|Monstrous,https://covers.openlibrary.org/b/id/12356249-L.jpg
book-/works/OL18417W,The Wonderful Wizard of Oz,L. Frank Baum,1899,2049,Witches|Spanish Language Materials|Fiction|Wizards|Juvenile Literature|Wizards In Fiction|Specimens|Imaginary Voyages In Fiction|Classic Literature|Imaginary Voyages,https://covers.openlibrary.org/b/id/552443-L.jpg
book-/works/OL85892W,Dracula,Bram Stoker,1897,1917,English Literature|Fiction|Horror|Horror Stories|Horror Tales|Monsters|Thriller|Vampires|Vampires In Literature|Horror Fiction,https://covers.openlibrary.org/b/id/12216503-L.jpg
book-/works/OL52267W,The Time Machine,H. G. Wells,1895,1146,Fiction|Time Travel In Fiction|Dystopias In Fiction|Literature|Scientists|Classic Literature|Open Library Staff Picks|Scientists In Fiction|Space Warfare|Self-Experimentation In Medicine,https://covers.openlibrary.org/b/id/9009316-L.jpg
book-/works/OL262460W,The Lost World,Arthur Conan Doyle,1900,747,Adventure Stories|Atlantis|Dinosaurs|Discovery And Exploration|English Detective And Mystery Stories|Fiction|Fiction In French|Prehistoric Peoples|Scientific Expeditions|Translations Into Czech,https://covers.openlibrary.org/b/id/8231444-L.jpg
book-/works/OL64365W,Brave New World,Aldous Huxley,1932,722,Utopias|Brainwashing|Moral And Ethical Aspects Of Science|Fiction|Science And State|Social Problems|Passivity (Psychology)|Culture|Propaganda|Genetic Engineering,https://covers.openlibrary.org/b/id/8231823-L.jpg
book-/works/OL85891W,The Jewel of Seven Stars,Bram Stoker,1902,653,Mummies|Horror|Fiction|Archaeologists|Classic Literature|Thriller|History|Mummies In Fiction|Archaeologists In Fiction|Gems,https://covers.openlibrary.org/b/id/2760301-L.jpg
book-/works/OL2771987W,Herland,Charlotte Perkins Gilman,1915,627,Utopias|Fiction|Women|Matriarchat|Utopie|Classic Literature|Open_Syllabus_Project|Matriarchy|Sex Role|Utopias In Literature,https://covers.openlibrary.org/b/id/448130-L.jpg
book-/works/OL74502W,The Iron Heel,Jack London,1907,597,Science Fiction|Classic Literature|Political Fiction|Utopias|Fiction|Oligarchy|Revolutionaries|Revolutions,https://covers.openlibrary.org/b/id/8243314-L.jpg
book-/works/OL118388W,Flatland,Edwin Abbott Abbott,1884,585,Fourth Dimension|Open Library Staff Picks|Denkbeeldige Landen|Film And Video Adaptations|Meetkunde|Science Fiction|Geometry|Film Adaptations|Fiction|Imaginary Places,https://covers.openlibrary.org/b/id/10069547-L.jpg
book-/works/OL52266W,The Invisible Man,H. G. Wells,0,563,Ciencia-Ficción|Classic Literature|Fiction|Mentally Ill|Science Fiction & Fantasy|Science Fiction|Scientists|English Science Fiction|Experiments|Adaptations,https://covers.openlibrary.org/b/id/6419199-L.jpg
book-/works/OL1168083W,Nineteen Eighty-Four,George Orwell,1949,536,Futurology|Censorship|Surveillance|Rebels|Sting Operations|Historical Negationism|Memory Holes|Thoughtcrime|Outer Party|Resistance Movements,https://covers.openlibrary.org/b/id/9267242-L.jpg
book-/works/OL15448W,The Princess and Curdie,George MacDonald,1832,487,Fairy Tales|Princesses|Fiction|Children'S Fiction|General|Juvenile Fiction|Fiction - General|Children: Kindergarten|Fairy Tales & Folklore - General|Classic Fiction,https://covers.openlibrary.org/b/id/14357835-L.jpg
book-/works/OL52114W,The War of the Worlds,H. G. Wells,0,457,Imaginary Wars And Battles|Juvenile Fiction|Space Warfare|Science Fiction & Fantasy|Fiction|Diseases|Martians|Invasions|Classic Literature|Open Library Staff Picks,https://covers.openlibrary.org/b/id/36314-L.jpg
book-/works/OL1418187W,A Princess of Mars,Edgar Rice Burroughs,1912,456,John Carter (Fictitious Character)|Fiction|Classic Literature|Dejah Thoris (Fictitious Character)|Princesses|Princesses In Fiction|Science Fiction|Translations Into Russian|Fantasy|Barsoom,https://covers.openlibrary.org/b/id/207226-L.jpg
book-/works/OL76473W,The Napoleon of Notting Hill,Gilbert Keith Chesterton,1904,454,Fiction|Classic Literature|Science Fiction|Politics And Government|English Fiction|Political Fiction|Fantastic Fiction|Translations Into Russian|Fantasy Fiction,https://covers.openlibrary.org/b/id/6980094-L.jpg
book-/works/OL450124W,The Last Man,Mary Shelley,1826,430,Fiction|Plague|Twenty-First Century|End Of The World|English Literature|Twenty-First Century -- Fiction|End Of The World -- Fiction|Plague -- Fiction|Long Now Manual For Civilization|Science Fiction,https://covers.openlibrary.org/b/id/882662-L.jpg
book-/works/OL1100007W,Le Tour du Monde en Quatre-Vingts Jours,Jules Verne,1872,426,Viajes Alrededor Del Mundo|Translations Into Gujarati|Fiction|Translations From French|Historical Fiction|Korean Language Materials|Adventure And Adventurers|Open Library Staff Picks|Adventure Stories|Wagers,https://covers.openlibrary.org/b/id/6976035-L.jpg
book-/works/OL1418137W,The warlord of Mars #3,Edgar Rice Burroughs,1914,420,Classic Literature|Fiction|Historical Fiction|Science Fiction|Dejah Thoris (Fictitious Character)|Real Science Fiction|John Carter|Mars|Martian Series|Tharks,https://covers.openlibrary.org/b/id/207141-L.jpg
book-/works/OL1099280W,Vingt mille lieues sous les mers,Jules Verne,1870,384,Toy And Movable Books|Fiction|Specimens|Underwater Exploration|French Language|Submarine Boats|Translations From French|Submarines|Underwater Exploration In Fiction|Sea Stories,https://covers.openlibrary.org/b/id/6573517-L.jpg
book-/works/OL24156W,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,1875,373,Fiction|Physicians|Physicians In Fiction|Multiple Personality In Fiction|Multiple Personality|Self-Experimentation In Medicine|Ficción|Médicos|Novela De Terror|Personalidad Múltiple,https://covers.openlibrary.org/b/id/295773-L.jpg
book-/works/OL1112413W,The description of a new world,"Margaret Cavendish, Duchess of Newcastle",1666,361,Imaginary Voyages|Utopias|Early Works To 1800|Women And Literature|Sources|History|Science Fiction|Utopias -- Fiction|Fantasy|Philosophy,https://covers.openlibrary.org/b/id/103235-L.jpg
book-/works/OL47721W,"News from nowhere, or, An epoch of rest, being some chapters from a utopian romance",William Morris,1890,347,Utopias|Utopies|Science Fiction|Fiction|Socialism|Classic Literature|Fantasy|Utopie|Utopian Literature,https://covers.openlibrary.org/b/id/338173-L.jpg
book-/works/OL262596W,The Poison Belt,Arthur Conan Doyle,1913,345,Fiction|Classic Literature|Science Fiction|English Science Fiction|Black Death,https://covers.openlibrary.org/b/id/5788361-L.jpg
book-/works/OL1417942W,The Gods of Mars,Edgar Rice Burroughs,1918,315,American Science Fiction|Classic Literature|Fiction|Historical Fiction|Science Fiction|John Carter (Fictitious Character)|Life On Other Planets|English Science Fiction,https://covers.openlibrary.org/b/id/207132-L.jpg
book-/works/OL1418244W,The Chessmen of Mars,Edgar Rice Burroughs,1922,313,Classic Literature|Fiction|Historical Fiction|Science Fiction|Barsoom|American Science Fiction|Extraterrestrial Beings|John Carter (Fictitious Character)|Dejah Thoris (Fictitious Character)|Life On Other Planets,https://covers.openlibrary.org/b/id/1930755-L.jpg
book-/works/OL88800W,The Machine Stops,E. M. Forster,1909,311,English Literature|Children'S Fiction|Science Fiction|Technology|Social Aspects|Environmental Disasters|Fiction|Culture|Internet|Art And Society,https://covers.openlibrary.org/b/id/7793883-L.jpg
book-/works/OL381550W,The Island of Dr. Moreau,H. G. Wells,1896,295,Islands|Fiction|Animal Experimentation|Horror Stories|English Literature|Science Fiction|Occultism|English Science Fiction|Shipwreck Survival|Animal Experimentation -- Fiction,https://covers.openlibrary.org/b/id/968312-L.jpg
book-/works/OL5960415W,Gullivar of Mars,Edwin Lester Linden Arnold,1964,290,Fiction|Classic Literature|Science Fiction,https://covers.openlibrary.org/b/id/573770-L.jpg
book-/works/OL1176822W,After London,Richard Jefferies,1885,280,19Th Century Post Apocalypse|Speculative Fiction|Science Fiction|Apocalyptic Fiction|Fantasy|Adventure|Fiction|Fiction / Alternative History|London (England) -- Fiction,https://covers.openlibrary.org/b/id/2841895-L.jpg
book-/works/OL61825W,The Coming Race,"Edward Bulwer Lytton, Baron Lytton",1871,262,Underground Areas|Subterranean Civilization In Fiction|Utopias|Subterranean Civilization|Fiction|Utopias In Fiction|Underground Areas In Fiction|Nonfiction|Philosophy|Occultism,https://covers.openlibrary.org/b/id/2751882-L.jpg
book-/works/OL103123W,Fahrenheit 451,Ray Bradbury,1953,262,Mechanical Hound|Girl Next Door|Long Now Manual For Civilization|Terrorismo Estatal|Censura|Novela|Totalitarismo|Science Fiction|Political Fiction|Satire,https://covers.openlibrary.org/b/id/12993656-L.jpg
book-/works/OL47752W,The wood beyond the world,William Morris,1894,250,Classic Literature|Fantasy|Fiction|English Fiction|English Fantasy Fiction|Imaginary Places|Quests (Expeditions)|Fantasy Fiction|Science Fiction|English Literature,https://covers.openlibrary.org/b/id/5895767-L.jpg
book-/works/OL88599W,"The king of the Golden River; or, The black brothers",John Ruskin,1839,235,Fairy Tales|Contes De Fées|Conduct Of Life|Juvenile Fiction|Brothers|Families|Children'S Literature|Readers|Legends|Texts,https://covers.openlibrary.org/b/id/5884126-L.jpg
book-/works/OL4104767W,The Moon Pool,A. Merritt,1919,230,Fiction|Botanists|Geographical Myths|Paranormal Fiction|Kidnapping|Fantasy|Imaginary Places|Legends|Science Fiction|Oceania -- Fiction,https://covers.openlibrary.org/b/id/9317374-L.jpg
book-/works/OL1417907W,At the Earth's Core,Edgar Rice Burroughs,1914,219,American Science Fiction|Classic Literature|Core|Earth|Fiction|Juvenile Fiction|Science Fiction & Fantasy|Science Fiction|Fantasy Fiction|Planets,https://covers.openlibrary.org/b/id/9317372-L.jpg
book-/works/OL52252W,In the days of the comet,H. G. Wells,1906,213,Classic Literature|Collisions With Earth|Comets|Fiction|Fiction In English|Science Fiction|Utopias|Fantasy Fiction,https://covers.openlibrary.org/b/id/5783892-L.jpg
book-/works/OL10215W,Мы,Евгений Иванович Замятин,1924,210,Literature: Texts|Untranslated Fiction - General|Literature - Classics / Criticism|Literary Criticism|Russian & Former Soviet Union|Classic Literature|Fiction|Science Fiction|Political Fiction|Dystopias,https://covers.openlibrary.org/b/id/5484189-L.jpg
book-/works/OL1099479W,De la terre à la lune,Jules Verne,1865,208,Ciencia-Ficción|French Language|Imaginary Voyages|Readers|French Science Fiction|Voyages And Travels|Fiction|Space Ships|Manned Space Flight|Space Race,https://covers.openlibrary.org/b/id/5943556-L.jpg
book-/works/OL1418128W,"Thuvia, Maid of Mars",Edgar Rice Burroughs,1916,206,American Science Fiction|Fiction|Science Fiction|Classic Literature|John Carter (Fictitious Character)|Martians|Extraterrestrial Beings|American Literature|Martians -- Fiction|Mars (Planet) -- Fiction,https://covers.openlibrary.org/b/id/284442-L.jpg
book-/works/OL1099513W,Voyage au Centre de la Terre,Jules Verne,1867,205,Fiction|Science Fiction|Imaginary Voyages|Imaginary Voyages In Fiction|Explorers In Fiction|Explorers|Cartoons And Comics|Adventure And Adventurers|Adventure And Adventurers In Fiction|French Science Fiction,https://covers.openlibrary.org/b/id/5890987-L.jpg
book-/works/OL52151W,When the Sleeper Awakes,H. G. Wells,1899,197,Fiction|Twenty-First Century|Technological Innovations|Time Travel|Science Fiction|Literature|Classic Literature|Dystopias|English Literature|Twenty-Second Century,https://covers.openlibrary.org/b/id/574886-L.jpg
book-/works/OL52195W,The food of the gods and how it came to earth,H. G. Wells,1900,194,Fiction|Giants|Growth Factors|Food Supply|Science Fiction|Agriculture|Experimentation|Scientists|Artificial Foods|English Literature,https://covers.openlibrary.org/b/id/314687-L.jpg
book-/works/OL1417916W,"The Beasts of Tarzan (Classic Ace SF, F-203)",Edgar Rice Burroughs,1914,188,Science Fiction|Tarzan (Fictitious Character) -- Fiction|Fantasy Fiction|Jungle Animals -- Fiction|Adventure Stories|Adventure|Fiction|Tarzan (Fictitious Character)|Open Library Staff Picks|Classic Literature,https://covers.openlibrary.org/b/id/2421421-L.jpg
book-/works/OL17518W,When the World Shook,H. Rider Haggard,1919,181,English Adventure Stories|Castaways|Shipwrecks|Fiction|Adventure Stories|Adventure And Adventurers|Science Fiction|Adventure,https://covers.openlibrary.org/b/id/2976990-L.jpg
book-/works/OL675783W,The Handmaid's Tale,Margaret Atwood,1985,174,Brothels|Canadian Authors|Canadian Fantasy Fiction|Christian Fundamentalism|Dystopian Fiction|Dystopias|Fantasy Fiction|Fiction|Handmaids|Man-Woman Relationships,https://covers.openlibrary.org/b/id/8231851-L.jpg
book-/works/OL893414W,Dune,Frank Herbert,1965,160,Dune (Imaginary Place)|Fiction|New York Times Reviewed|Science Fiction|Science-Fiction|American Literature|New York Times Bestseller|Award:Nebula_Award=Novel|Hugo Award Winner|Award:Hugo_Award=1966,https://covers.openlibrary.org/b/id/11481354-L.jpg
book-/works/OL51145W,It Can't Happen Here,Sinclair Lewis,1935,157,Anti-Fascist Movements|Presidents|Newspaper Editors|Fiction|Drama|Science Fiction|Dictators|Fascists|Election|Patriotism,https://covers.openlibrary.org/b/id/12719018-L.jpg
book-/works/OL575625W,R.U.R. and The insect play,Karel Čapek,1920,147,Czech Drama|Fiction|Science Fiction|Drama|Technological Innovations|Robots|Technological Unemployment|General|Languages & Literatures|Robots -- Drama,https://covers.openlibrary.org/b/id/4291026-L.jpg
book-/works/OL5735363W,The Hunger Games,Suzanne Collins,2008,142,Severe Poverty|Starvation|Oppression|Effects Of War|Self-Sacrifice|Science Fiction|Apocalyptic Fiction|Dystopian Fiction|Fiction|Juvenile Works,https://covers.openlibrary.org/b/id/12646537-L.jpg
book-/works/OL98459W,Slaughterhouse-Five,Kurt Vonnegut,1956,140,American Science Fiction|Bombing Of Dresden|Open Library Staff Picks|Military Fiction|War Stories|World War Ii|Literature And The War|War|Free Will And Determinism|Literary Fiction,https://covers.openlibrary.org/b/id/12727001-L.jpg
book-/works/OL103134W,The Martian Chronicles,Ray Bradbury,1950,138,American Science Fiction|Ciencia-Ficción|Drama|English Language Short Stories|Ficción|Fiction|Interplanetary Voyages|Translations Into Russian|Bibliography|Science Fiction,https://covers.openlibrary.org/b/id/9346537-L.jpg
book-/works/OL1418176W,A Fighting Man Of Mars,Edgar Rice Burroughs,1931,138,Fiction|Science Fiction|American Science Fiction|Extraterrestrial Beings,https://covers.openlibrary.org/b/id/13898460-L.jpg
book-/works/OL257943W,A Game of Thrones,George R. R. Martin,1996,136,Adult|Action & Adventure|Fantasy|High Fantasy|Epic|Epic Fantasy|Epic Fiction|Epic Literature|Science Fiction|Fantastic Fiction,https://covers.openlibrary.org/b/id/9269962-L.jpg
book-/works/OL261794W,A Clockwork Orange,Anthony Burgess,1962,136,Bible|Aversion Therapy|Unintended Consequences|Beethoven'S Fifth Symphony|Gang Rape|Psychiatric Hospitals|Maturity|Metanoia|Assault|Joyriding,https://covers.openlibrary.org/b/id/13151224-L.jpg
book-/works/OL1418222W,The Master Mind of Mars,Edgar Rice Burroughs,1928,130,Fiction|Historical Fiction|Science Fiction|John Carter (Fictitious Character)|Dejah Thoris (Fictitious Character)|Life On Other Planets|American Science Fiction|Extraterrestrial Beings,https://covers.openlibrary.org/b/id/2889485-L.jpg
book-/works/OL2163649W,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1979,130,Comic Science Fiction|Vogons|Humorous Fiction|Imaginary Voyages|Wit And Humour|Science Fiction|Interstellar Travel|Fiction|Interplanetary Voyages|Open Library Staff Picks,https://covers.openlibrary.org/b/id/12986869-L.jpg
book-/works/OL8126453W,Armageddon 2419 AD,Philip Francis Nowlan,1962,127,Buck Rogers (Fictitious Character)|Fiction|Science Fiction|American Science Fiction,https://covers.openlibrary.org/b/id/1230950-L.jpg
book-/works/OL2779754W,On the Beach,Nevil Shute,1957,119,Atomic Bomb|English Science Fiction|Fiction|Literature|Nuclear Warfare|Roman|Juvenile Fiction|United States|United States. Navy|Science Fiction,https://covers.openlibrary.org/b/id/997896-L.jpg
book-/works/OL9170454W,Hamlet,William Shakespeare,1603,2377,Performing Arts|Stage History|Venganza|History And Criticism|Criticism And Interpretation|Literary Criticism|Succession|Fathers|Regicide|Tragedy,https://covers.openlibrary.org/b/id/8281954-L.jpg
book-/works/OL503666W,Don Quijote de la Mancha,Miguel de Cervantes Saavedra,1600,1594,Quotations|Knights And Knighthood|Social Life And Customs|Fiction|Classic Literature|Don Quixote (Fictitious Character)|Early Works To 1800|Dictionaries|Literatura Picaresca|España,https://covers.openlibrary.org/b/id/14428305-L.jpg
book-/works/OL244537W,The Art of War,孙武 (Sun Tzu),1900,1542,Open Library Staff Picks|Early Works To 1800|Military Art And Science|Great_Books_Of_The_Western_World|Business|Self-Improvement|Philosophy|Open_Syllabus_Project|Fiction|Nonfiction,https://covers.openlibrary.org/b/id/4849549-L.jpg
book-/works/OL1089297W,The Prince,Niccolò Machiavelli,1515,1407,Classic Literature|Fiction|Ouvrages Avant 1800|Science Politique|Morale Politique|Political Science|Early Works To 1800|Political Ethics|Italian Literature|Contribution À La Philosophie Politique,https://covers.openlibrary.org/b/id/12726168-L.jpg
book-/works/OL151406W,Through the Looking-Glass,Lewis Carroll,1865,1379,Fantasy|Fiction|English Nonsense Verses|Nonsense Verses|English Poetry|Alice (Fictitious Character : Carroll)|Toy And Movable Books|English Fantasy Poetry|Children'S Stories|Juvenile Literature,https://covers.openlibrary.org/b/id/11272464-L.jpg
book-/works/OL55649W,Walden,Henry David Thoreau,1854,1139,Biography|Homes And Haunts|American Authors|Social Life And Customs|Solitude|Natural History|Wilderness Areas|Philosophy|English Essays|Wildnerness Areas,https://covers.openlibrary.org/b/id/11248037-L.jpg
book-/works/OL100672W,Candide,Voltaire,1746,1079,Conduct Of Life|Readers|Literatura Francesa|Satire|Fiction|Civilization|Moral Conditions|Enlightenment|Politics And Government|Life,https://covers.openlibrary.org/b/id/12736044-L.jpg
book-/works/OL21025633W,Записки изъ подполья,Fyodor Dostoyevsky,1864,837,Fiction|History|General|Officials And Employees|Employees|Slavic Philology|Translations Into English|Ficción|Social Life And Customs|Historia,https://covers.openlibrary.org/b/id/10445973-L.jpg
book-/works/OL51831W,πολιτεία,Plato,1554,794,Political Science|Early Works To 1800|Utopias|Ouvrages Avant 1800|Science Politique|Utopies|Ciencias Políticas|Early Works To 1700|Education|Greek Education,https://covers.openlibrary.org/b/id/14418448-L.jpg
book-/works/OL16333W,Leaves of Grass,Walt Whitman,1855,755,Manuscripts|Gay Poets|Presidents|Poetry|American Poets|Fiction|English Poetry|American Poetry|Mysticism|Classic Literature,https://covers.openlibrary.org/b/id/9000447-L.jpg
book-/works/OL531767W,The Canterbury Tales,Geoffrey Chaucer,1478,722,Death|English Narrative Poetry|Juvenile Poetry|Great_Books_Of_The_Western_World|Fiction|Pilgrims And Pilgrimages In Literature|Storytelling In Fiction|Textual Criticism|Storytelling In Literature|English Literature,https://covers.openlibrary.org/b/id/5767180-L.jpg
book-/works/OL10263W,Le petit prince,Antoine de Saint-Exupéry,1943,688,Adventure|Fantasy|Friendship|Love|Childhood|Loss|Loneliness|Children'S Fiction|Fantasy Fiction|Fairy Tales,https://covers.openlibrary.org/b/id/10708272-L.jpg
book-/works/OL43024W,As a man thinketh,James Allen,1902,657,New Thought|Conduct Of Life|Miniature Books|Specimens|Inspirational|Fiction|New Age|Inspirational - General|Self-Actualization (Psychology)|Thought And Thinking,https://covers.openlibrary.org/b/id/6268048-L.jpg
book-/works/OL45499W,Tao te Ching,老子,1842,648,Chinese Philosophy|Chinese Language Materials|Peace|Tao|Taoism|Ouvrages Avant 1800|Taoïsme|Religion|Asian Philosophy|Philosophy,https://covers.openlibrary.org/b/id/662232-L.jpg
book-/works/OL1317211W,Meditations,Marcus Aurelius,1626,643,Philosophy|Nonfiction|Classics|Self-Help|Ethics|Early Works To 1800|Conduct Of Life|Ancient Philosophy|Stoics|Life,https://covers.openlibrary.org/b/id/211529-L.jpg
book-/works/OL98130W,Also sprach Zarathustra,Friedrich Nietzsche,1883,552,Classic Literature|Fiction|Filosofie|Filosofía|German Philosophy|German Language|Philosophy|Superhombre (Concepto Filosófico)|Superman|Superman (Philosophical Concept),https://covers.openlibrary.org/b/id/1017466-L.jpg
book-/works/OL76399W,Saint Francis of Assisi,Gilbert Keith Chesterton,1923,547,Biography & Autobiography|Nonfiction|Philosophy|Religion & Spirituality|Psychology|Christianity|Christian Saints|Biography|Santos|Biografias,https://covers.openlibrary.org/b/id/502618-L.jpg
book-/works/OL151411W,Alice's Adventures in Wonderland / Through the Looking Glass,Lewis Carroll,1889,545,Adventure And Adventurers|Adventure Stories|Adventure Travel|Animals|Anthropomorphism|Artists' Illustrated Books|Books And Reading|Child And Youth Fiction|Children|Children'S Fiction,https://covers.openlibrary.org/b/id/8595966-L.jpg
book-/works/OL1548597W,De rerum natura,Titus Lucretius Carus,1486,537,Latin Didactic Poetry|Ancient Philosophy|Poetry|Translations Into English|Translations Into Italian|Philosophy|Early Works To 1800|Translations Into Spanish|Translations Into French|Criticism And Interpretation,https://covers.openlibrary.org/b/id/566208-L.jpg
book-/works/OL151515W,La Poetica,Aristotle,1479,498,Metaphysics|Early Works To 1800|Metaphysica (Aristoteles)|Aristotle|Animal Locomotion|Rhetoric|Ancient Rhetoric|Poetry|Aesthetics|Esztétika,https://covers.openlibrary.org/b/id/129771-L.jpg
book-/works/OL7095112W,The Book of Tea,Okakura Kakuzō,1900,476,Japanese Tea Ceremony|Social Life And Customs|Tea|Philosophy|Chadō|Fiction|Cooking & Food|New Age|Classic Literature|Nonfiction,https://covers.openlibrary.org/b/id/8245415-L.jpg
book-/works/OL1068091W,On Liberty,John Stuart Mill,1859,465,Liberté|Morale|Politique|Liberty|Women'S Rights|Women|Social And Moral Questions|Utilitarianism|Nature|Social Conditions,https://covers.openlibrary.org/b/id/966821-L.jpg
book-/works/OL137872W,Confessiones,Augustine of Hippo,1482,450,Religious Aspects Of Truth|Christian Saints|Christianity|Spiritual Life|Religion & Spirituality|Bishop Of Hippo|Hippo|Collected Works|Christian Life|Early Church,https://covers.openlibrary.org/b/id/9022521-L.jpg
book-/works/OL8273964W,Nicomachean Ethics,Aristotle,1558,416,Ethics|Early Works To 1800|Morale Ancienne|Ouvrages Avant 1800|Filosofia Grega|Filosofia Antiga|Ética|Views On Friendship|Aristotle|Éthique,https://covers.openlibrary.org/b/id/12593945-L.jpg
book-/works/OL98174W,Jenseits von Gut und Böse,Friedrich Nietzsche,1885,415,Ethics|Philosophy|Translations Into English|Good And Evil.|German Philosophy|Asceticism|Good And Evil|Nonfiction|Open_Syllabus_Project|Morale,https://covers.openlibrary.org/b/id/8245356-L.jpg
book-/works/OL1262495W,Pensées,Blaise Pascal,1670,395,Apologetic Works|Apologetics|Apologétique|Auteurs Catholiques|Catholic Church|Catholic Church - Apologetic Works|Catholic Church - Doctrines|Catholic Authors|Christianity|Controversial Literature,https://covers.openlibrary.org/b/id/6550324-L.jpg
book-/works/OL15692719W,Der Antichrist,Friedrich Nietzsche,1895,385,Christianity|Controversial Literature|Antichrist|Philosophy|Religion|Aesthetics|Biografía|Biography|Biography & Autobiography|Ethics,https://covers.openlibrary.org/b/id/1759313-L.jpg
book-/works/OL1159648W,The Golden Bough,James George Frazer,1890,374,Mythology|Magic|Superstition|Religion|Primitive Religion|Magie|Literature And Anthropology|Mythologie|Mythology In Literature|Folklore,https://covers.openlibrary.org/b/id/8876695-L.jpg
book-/works/OL51815W,Συμπόσιον,Plato,1559,351,Love|Early Works To 1800|Soul|Rhetoric|Religious Aspects Of Love|Christianity|Platonic Love|Influence|Ancient Rhetoric|Immortality (Philosophy),https://covers.openlibrary.org/b/id/14398918-L.jpg
book-/works/OL93568W,Dialogues Concerning Natural Religion,David Hume,1779,340,Natural Theology|Early Works To 1800|Early Works To 1900|Religion|Intellectual Life|Philosophy|Théologie Naturelle|Scottish Philosophy|Enlightenment|History,https://covers.openlibrary.org/b/id/5704676-L.jpg
book-/works/OL79353W,An essay on man,Alexander Pope,1733,315,Poetry|Human Beings|English Philosophy|Theological Anthropology|Christianity|Facsimiles|English Manuscripts|Man (Christian Theology)|Translations From English|German Poetry,https://covers.openlibrary.org/b/id/14538511-L.jpg
book-/works/OL731737W,Anthem,Ayn Rand,1936,306,Fiction|Individuality|Time Travel In Fiction|Individuality In Fiction|Collectivism|Time Travel|Psychology|Men|Men In Fiction|Man-Woman Relationships,https://covers.openlibrary.org/b/id/802982-L.jpg
book-/works/OL39379W,A Room of One's Own,Virginia Woolf,1929,303,Authorship|Economic Conditions|Feminism|Feminist Theory|Femmes|Femmes Dans La Littérature|Femmes Écrivains|Histoire|Histoire Et Critique|History,https://covers.openlibrary.org/b/id/6559057-L.jpg
book-/works/OL1086528W,Essais,"Montaigne, Michel de",1600,294,Translations Into Chinese|Philosophy|French Essays|Translations Into English|Great_Books_Of_The_Western_World|Philosophers|Education|Great_Books|Marriage|History And Criticism,https://covers.openlibrary.org/b/id/104154-L.jpg
book-/works/OL51805W,Φαίδων,Plato,1713,291,Immortality|Immortality (Philosophy)|Early Works To 1800|Biblioteca Nacional (Spain)|Ouvrages Avant 1800|Immortalité (Philosophie)|Phaedo (Plato)|Classic Literature|Fiction|Nonfiction,https://covers.openlibrary.org/b/id/14400104-L.jpg
book-/works/OL1088577W,The Problems of Philosophy,Bertrand Russell,1900,288,Philosophy|Introductions|Theory Of Knowledge|Metaphysics|Nonfiction|Métaphysique|Philosophie|Open_Syllabus_Project|Metafísica|Political Science,https://covers.openlibrary.org/b/id/6947403-L.jpg
book-/works/OL15314568W,Summa Theologica,Thomas Aquinas,1467,277,Anthropology|Attributes|Catholic Church|Catholic Theology|Catholic Authors|Christian Ethics|Christianity|Christianity And Law|Christianity And Law.|Collected Works,https://covers.openlibrary.org/b/id/8236222-L.jpg
book-/works/OL55631W,Civil Disobedience,Henry David Thoreau,1800,261,Résistance Au Gouvernement|Resistance To Government|Désobéissance Civile|[Document]|Abolitionnisme|Document|American Authors|Biography|Civil Disobedience|Homes And Haunts,https://covers.openlibrary.org/b/id/12679584-L.jpg
book-/works/OL1154715W,Bushidō,Inazo Nitobe,1899,258,Bushido|Nonfiction|Philosophy|Vida Social Y Costumbres|Military History|Samurai|Bj971.B8 N57 2004|170/.44/0952|Christ|Japanese Morality,https://covers.openlibrary.org/b/id/3354324-L.jpg
book-/works/OL13703833W,Poetics,Aristotle,1536,252,Early Works To 1800|Aesthetics|Poetry|Poetics|Philosophy And Esthetics|Style|Ancient Rhetoric|Greek Language|Technique|Drama,https://covers.openlibrary.org/b/id/6528920-L.jpg
book-/works/OL88638W,The Seven Lamps of Architecture,John Ruskin,1800,245,Architecture|Athena (Greek Deity)|Conduct Of Life|Crystallography|Greek Art|Painting|Philosophy|Pre-Raphaelitism|Art|Nonfiction,https://covers.openlibrary.org/b/id/5790382-L.jpg
book-/works/OL80592W,Les confessions,Jean-Jacques Rousseau,1782,244,French Authors|Biography|Correspondence|Critique Et Interprétation|Childhood And Youth|Jean Rousseau|Classic Literature|Fiction|Philosophers|Autobiography,https://covers.openlibrary.org/b/id/6371045-L.jpg
book-/works/OL145191W,Picasso,Pablo Picasso,1926,240,20Th Century|Amsterdam (Netherlands)|Animals|Animals In Art|Anniversaries|Art|Art Collections|Avant-Garde (Aesthetics)|Ballet|Bullfighters In Art,https://covers.openlibrary.org/b/id/2238306-L.jpg
